lambda1,lambda2,lambda3,x_opt,cov_matrix,sensitivity_norm,P_matrix,P_flattened
0.8888112268778299,0.030670324849835097,0.08051844827233509,2.0,"[[-34.67945381009137, 4172.99237818896, -8345.984756377964], [4172.99237818896, 20.864961890944976, 13871.781524036607], [-8345.984756377964, 13871.781524036607, 6.907245959573327]]",23643.032481190687,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5692173005058202,0.4035030244810262,0.027279675013153534,-2.0,"[[-11.99155159532026, -12880.943125145093, 25761.886250290117], [-12880.943125145093, -64.40471562572493, 4796.620638127995], [25761.886250290117, 4796.620638127995, 38.19813361052269]]",41294.16239478125,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4749009207732453,0.08138667603742424,0.4437124031893305,-1.3278181200631378,"[[7.69325459312129, -1997.9515092683807, 3923.437312165818], [-1997.9515092683807, -10.098719203143158, -3087.669697889126], [3923.437312165818, -3087.669697889126, 1.1165872496434304]]",7605.124055224464,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2821078214286088,0.14967096686665105,0.5682212117047402,-1.4207671214718338,"[[8.19586573834723, -2570.8254092497996, 5052.204710196477], [-2570.8254092497996, -12.942035669533247, -3267.797883319439], [5052.204710196477, -3267.797883319439, 2.2649442695379385]]",9253.381935707655,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.011304565574741899,0.741563348719264,0.24713208570599418,-2.0,"[[-11.991551595320615, -12880.94312514481, 25761.8862502904], [-12880.94312514481, -64.40471562572547, 4796.620638128459], [25761.8862502904, 4796.620638128459, 38.19813361052233]]",41294.16239478154,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6036746618326525,0.06897167766761861,0.3273536604997289,-1.2604041455673274,"[[7.0765359153494245, -1680.7892591404893, 3297.745069753386], [-1680.7892591404893, -8.544266017559199, -2865.020495641506], [3297.745069753386, -2865.020495641506, 0.6475665030596822]]",6619.453039302123,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8165130732356901,0.05050004639345958,0.13298688037085035,-0.9683802196905542,"[[0.10559273486878684, -225.36977015752856, -7905.320362295342], [-225.36977015752856, -4.762487711945385, -1553.0443669890735], [-7905.320362295342, -1553.0443669890735, 0.5030950743551532]]",11397.96822617352,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3206820801050918,0.4324717842496374,0.24684613564527083,-1.8647233175738775,"[[-2.220426823415167, -9336.702336692751, 17672.480054573683], [-9336.702336692751, -46.947462520450145, 1097.1300275353713], [17672.480054573683, 1097.1300275353713, 22.405499304163534]]",28308.854148520175,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.365454596068478,0.44066935838058585,0.1938760455509361,-1.979073769821706,"[[-11.197500049902231, -12722.132816061418, 23914.922235231585], [-12722.132816061418, -63.61066408030709, 4556.706475891588], [23914.922235231585, 4556.706475891588, 33.57291546851897]]",38846.94047759066,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.10252891191100647,0.6445090386419555,0.25296204944703804,-2.0,"[[-11.991551595320615, -12880.943125145093, 25761.886250289976], [-12880.943125145093, -64.40471562572547, 4796.620638128033], [25761.886250289976, 4796.620638128033, 38.19813361052233]]",41294.16239478108,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.147659261183572,0.5605699741382585,0.29177076467816954,-1.9783392182244175,"[[-10.773469041688344, -12612.003517676554, 24029.883402953088], [-12612.003517676554, -63.12332533023799, 4458.090279757343], [24029.883402953088, 4458.090279757343, 34.126198647726014]]",38894.09031309276,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.603518665560363,0.38807680567573083,0.008404528763906004,-2.0,"[[-11.99155159532026, 0.0, 25761.886250290117], [0.0, -64.40471562572547, 4796.620638128104], [25761.886250290117, 4796.620638128104, 38.198133610522866]]",37059.01315874618,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.904928397913675,0.010871809329298562,0.08419979275702649,2.0,"[[-34.679453810091495, 4172.992378188967, -8345.984756377957], [4172.992378188967, 20.864961890944933, 13871.781524036616], [-8345.984756377957, 13871.781524036616, 6.907245959573238]]",23643.032481190694,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.33538831900242416,0.18416209166309516,0.4804495893344806,-1.4506358134434638,"[[8.244279149231915, -2799.0756205474554, 5479.139696448385], [-2799.0756205474554, -14.099540776224462, -3277.943687038611], [5479.139696448385, -3277.943687038611, 2.7789518160489024]]",9859.092067935759,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7792168064659517,0.09442979498977784,0.12635339854427047,-1.111160355406246,"[[5.294887165311146, -1188.7018624028965, 2350.6343772685277], [-1188.7018624028965, -6.173580047785099, -2241.5697104370347], [2350.6343772685277, -2241.5697104370347, 0.3242954798095221]]",4891.454177863596,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.30074233918743454,0.1967496783716721,0.5025079824408933,-1.4633320352387629,"[[8.244941898690072, -2901.0356332886286, 5681.81208213403], [-2901.0356332886286, -14.605306926500994, -3276.105362626431], [5681.81208213403, -3276.105362626431, 3.0276870511022125]]",10142.189887770526,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.40964143132922587,0.2950995274326348,0.2952590412381394,-1.6159925198472687,"[[7.050028661634489, -4549.829296725374, 8738.721217394828], [-4549.829296725374, -22.930377366154886, -2723.2258056267965], [8738.721217394828, -2723.2258056267965, 7.368656051606415]]",14455.619587843334,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.778073154364774,0.004054138998854684,0.21787270663637137,1.647321321797755,"[[-6.496283391669522, 5123.3558309785285, 0.0], [5123.3558309785285, 25.26100128312805, 2210.097841966383], [0.0, 2210.097841966383, 0.0]]",7890.962881908395,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.19948225182311402,0.6605435508016806,0.1399741973752055,-2.0,"[[-11.991551595320615, -12880.943125145093, 25761.886250289976], [-12880.943125145093, -64.40471562572547, 4796.620638128033], [25761.886250289976, 4796.620638128033, 38.19813361052233]]",41294.16239478108,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1801610608638102,0.6223161619399203,0.19752277719626954,-2.0,"[[-11.99155159532026, -12880.943125145164, 25761.886250289903], [-12880.943125145164, -64.40471562572547, 4796.620638128033], [25761.886250289903, 4796.620638128033, 38.19813361052269]]",41294.16239478104,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.47861465402014125,0.09630105683180455,0.42508428914805424,-1.341860125950678,"[[7.797557922990261, -2074.0168185379557, 4067.140462988785], [-2074.0168185379557, -10.483759614905885, -3126.09380048638], [4067.140462988785, -3126.09380048638, 1.2475842885729005]]",7825.052829533383,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.16558100952841812,0.14226019928727102,0.6921587911843108,-1.4216318309273674,"[[8.198280553637982, -2574.790938923268, 5075.125801991778], [-2574.790938923268, -12.946618859968773, -3270.5175835993214], [5075.125801991778, -3270.5175835993214, 2.2842269834502105]]",9282.54874181168,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.07911234330409145,0.3605149026511673,0.5603727540447412,-1.5986615673007762,"[[7.331099094847104, -4285.155258279118, 8388.404071271154], [-4285.155258279118, -21.5206017952271, -2884.9098916100147], [8388.404071271154, -2884.9098916100147, 6.814244946508374]]",13932.039706432783,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.06378110569644901,0.9341220564358873,0.0020968378676636396,-2.0,"[[-11.99155159532026, 0.0, 25761.886250290187], [0.0, -64.40471562572512, 4796.620638128245], [25761.886250290187, 4796.620638128245, 38.19813361052269]]",37059.01315874632,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.31692953870699486,0.2730225626905545,0.41004789860245056,-1.5514960878152602,"[[7.8608023793504955, -3748.472914521237, 7290.034750622532], [-3748.472914521237, -18.86877700501781, -3092.48430373902], [7290.034750622532, -3092.48430373902, 5.20664709908889]]",12390.265331390005,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.07756877485449015,0.9102298295237493,0.012201395621760576,-2.0,"[[-11.99155159532026, -12880.943125144739, 25761.886250290187], [-12880.943125144739, -64.40471562572512, 4796.620638128245], [25761.886250290187, 4796.620638128245, 38.19813361052198]]",41294.162394781175,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5854977019485854,0.0775478503563379,0.3369544476950767,-1.2807779536408426,"[[7.279021867686097, -1769.190070556945, 3467.686055714214], [-1769.190070556945, -8.983736815634291, -2939.17164357266], [3467.686055714214, -2939.17164357266, 0.7617991744059971]]",6898.358815420658,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2876255681682598,0.2630006774418956,0.44937375438984467,-1.5337576925773755,"[[7.9986833950569824, -3556.4034281452628, 6935.739806078534], [-3556.4034281452628, -17.89662783940784, -3156.715269358834], [6935.739806078534, -3156.715269358834, 4.70123485255165]]",11892.648693883586,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.12543137880374924,0.07758383189213572,0.7969847893041151,-1.3827491210807845,"[[8.049788777859934, -2311.9129427624507, 4568.910258493072], [-2311.9129427624507, -11.622637505935351, -3218.055556008181], [4568.910258493072, -3218.055556008181, 1.7219735432679073]]",8552.878508622498,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7753684128074714,0.030313290049050222,0.19431829714347834,1.6268181712602499,"[[-5.623198610931945, 2250.5284634937616, -10037.307821259312], [2250.5284634937616, -1.965979067517143, -1148.1902865376803], [-10037.307821259312, -1148.1902865376803, -9.985908621510653]]",14637.679816126058,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6124907997315879,0.20498150519975517,0.18252769506865696,-1.4920203791333249,"[[8.196926051581332, -3191.4033471638522, 6037.848156022871], [-3191.4033471638522, -16.224838657615148, -3201.1689394508912], [6037.848156022871, -3201.1689394508912, 3.5544907009138704]]",10666.613313800937,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.07989664831803447,0.22507353373343936,0.6950298179485261,-1.481993520134753,"[[8.222658665732041, -3053.3850176872334, 6011.7059298658405], [-3053.3850176872334, -15.340296584809643, -3270.0554493904474], [6011.7059298658405, -3270.0554493904474, 3.4355383545882745]]",10597.8477310611,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.25059422373222584,0.44182827389270807,0.3075775023750661,-1.8047041112205955,"[[1.160632849303589, -7838.451355143512, 15014.812060416069], [-7838.451355143512, -39.391154333904055, -311.4700550527516], [15014.812060416069, -311.4700550527516, 17.765237186624994]]",23957.622952147896,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.46685357198779626,0.12348628168693009,0.4096601463252737,-1.3736723328716767,"[[7.999701587039443, -2260.4503976218557, 4423.135659041132], [-2260.4503976218557, -11.420818677926459, -3198.421012153165], [4423.135659041132, -3198.421012153165, 1.5952196589323009]]",8355.089528772049,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8173906394701099,0.1114230378748993,0.07118632265499075,-1.0629513967307649,"[[4.677414844093297, -1077.1380962743126, 2143.5268530673834], [-1077.1380962743126, -5.63406999897873, -2025.2043639189176], [2143.5268530673834, -2025.2043639189176, 0.3520369300053394]]",4439.912935260066,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.25286909318959494,0.3560283606724651,0.3911025461379399,-1.6478590263041724,"[[6.469182617822433, -4968.358714028546, 9628.748609190829], [-4968.358714028546, -24.981199520746955, -2505.7599590293476], [9628.748609190829, -2505.7599590293476, 8.745115954497251]]",15727.465927884607,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.11408744591639647,0.3932316868607922,0.4926808672228113,-1.644640641283842,"[[6.544094310625148, -4905.479992518629, 9568.098289464508], [-4905.479992518629, -24.637797251126514, -2553.375445034547], [9568.098289464508, -2553.375445034547, 8.645789176104657]]",15628.968442933567,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6158527084110113,0.19021696172716354,0.1939303298618252,-1.4558474997149091,"[[8.24605603867763, -2868.6657006883106, 5459.033600662692], [-2868.6657006883106, -14.590137031917205, -3246.81604192067], [5459.033600662692, -3246.81604192067, 2.8175180125673105]]",9856.19090414918,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.17605843067229424,0.5311600837160922,0.2927814856116135,-1.9381118537795927,"[[-7.331297345908538, -11335.076892747153, 21610.89630596727], [-11335.076892747153, -56.91233527903847, 3118.7121074421498], [21610.89630596727, 3118.7121074421498, 29.63669562425224]]",34792.04673682318,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.37455099795919167,0.37850127108199033,0.24694773095881803,-1.7794219328369345,"[[2.2670072051946377, -7344.816500105259, 13931.049028955476], [-7344.816500105259, -36.968626346896905, -723.6400885379978], [13931.049028955476, -723.6400885379978, 15.852399936130013]]",22295.511790660414,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8360563068608857,0.013150016416685121,0.1507936767224291,1.7961153848354643,"[[-16.067987988935162, 5258.738266062454, -10098.267277406147], [5258.738266062454, 25.717938092413117, 5426.02761782776], [-10098.267277406147, 5426.02761782776, -5.879012509825898]]",17836.56822059635,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7019045042699087,0.09685605262788267,0.20123944310220865,-1.2242868285513597,"[[6.673044392746963, -1536.2958791313906, 3001.6165401742433], [-1536.2958791313906, -7.884029238138668, -2733.518586272128], [3001.6165401742433, -2733.518586272128, 0.4923738678063394]]",6138.743227878834,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6098885136353397,0.06105679058759239,0.3290546957770679,-1.2471111724208253,"[[6.938537979758186, -1626.5084543353137, 3194.700469962894], [-1626.5084543353137, -8.271637400050746, -2813.593773658791], [3194.700469962894, -2813.593773658791, 0.5842289417981483]]",6444.844330204714,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.017048083989684253,0.38889265789939303,0.5940592581109227,-1.6123523537482949,"[[7.127970149579532, -4456.532830394728, 8732.657275833837], [-4456.532830394728, -22.37271718969076, -2803.801548897553], [8732.657275833837, -2803.801548897553, 7.338384040497559]]",14420.92879743303,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.25511964481992305,0.46088096978224846,0.28399938539782854,-1.856125827420745,"[[-1.6370495058820822, -9072.448311796072, 17299.221401773968], [-9072.448311796072, -45.588209809510616, 833.4791783472895], [17299.221401773968, 833.4791783472895, 21.78645156420469]]",27650.25659286664,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1655370441528027,0.38139419229241583,0.4530687635547815,-1.6482273574085828,"[[6.467711045833191, -4962.5245622376115, 9658.045056464069], [-4962.5245622376115, -24.932934863863565, -2516.3363908726665], [9658.045056464069, -2516.3363908726665, 8.789391183628048]]",15763.045615837947,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3516342073790212,0.6180017538398923,0.03036403878108644,-2.0,"[[-11.991551595319905, -12880.943125145093, 25761.886250289976], [-12880.943125145093, -64.40471562572512, 4796.620638128104], [25761.886250289976, 4796.620638128104, 38.19813361052269]]",41294.1623947811,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.814011788529504,0.0051075684875404705,0.1808806429829556,1.7282620366563548,"[[-11.049683240881558, 5262.3435628372745, 0.0], [5262.3435628372745, 25.858804172315384, 3771.439883485401], [0.0, 3771.439883485401, -7.991156479439798]]",9156.030349883806,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6988370894026003,0.017368448144923068,0.2837944624524765,-1.1166412835840005,"[[5.404167762879708, -1210.4725508760027, -3084.0463746152436], [-1210.4725508760027, -6.199081214789937, -2239.926435737942], [-3084.0463746152436, -2239.926435737942, 0.3240968101377195]]",5655.774066218928,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
